FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
290.000000,35.192307,0.970351,-0.335675,-0.536953,-0.716421,-0.864720,-0.852070,-0.751198,-0.632813,-0.476520,-0.061094,-0.099180,-0.115596,-0.077234,0.025113,0.073164,0.111305,0.130396,0.129729,1.363018,1.362514,1.363392,1.362765,1.363447,1.362040,1.362966,1.363537,1.362480,1.362558,1.363084,1.363369,1.362785,1.363026
291.000000,35.189899,0.970659,-0.334397,-0.535252,-0.714618,-0.862895,-0.850446,-0.749442,-0.630761,-0.471578,-0.059111,-0.097404,-0.113904,-0.075795,0.026341,0.074791,0.113473,0.132192,0.131613,1.362652,1.362291,1.363110,1.362396,1.363034,1.361649,1.362448,1.363134,1.362246,1.362238,1.362709,1.363014,1.362443,1.362682
292.000000,35.191010,0.968535,-0.334658,-0.535670,-0.714520,-0.862846,-0.850379,-0.749740,-0.631513,-0.473153,-0.060232,-0.099089,-0.115436,-0.077151,0.025182,0.073078,0.111525,0.130491,0.129783,1.361059,1.360627,1.361522,1.360580,1.361130,1.359905,1.360786,1.361470,1.360574,1.360609,1.361096,1.361320,1.360721,1.361013
293.000000,35.189423,0.967527,-0.334627,-0.535560,-0.714230,-0.862320,-0.849828,-0.749189,-0.631046,-0.472672,-0.060545,-0.099003,-0.115258,-0.076909,0.025150,0.072900,0.111061,0.130037,0.129488,1.358968,1.358520,1.359442,1.358461,1.359158,1.357875,1.358776,1.359469,1.358522,1.358652,1.359093,1.359241,1.358545,1.359048
294.000000,35.190559,0.967475,-0.333408,-0.534271,-0.712805,-0.860962,-0.848521,-0.747897,-0.629721,-0.473978,-0.060150,-0.098193,-0.114415,-0.076213,0.025624,0.073863,0.112225,0.130972,0.130638,1.359033,1.358721,1.359608,1.358585,1.359588,1.358064,1.358921,1.359571,1.358751,1.358786,1.359387,1.359408,1.358740,1.359237
295.000000,35.189888,0.968031,-0.333198,-0.534356,-0.712948,-0.861575,-0.848997,-0.748499,-0.630192,-0.476390,-0.060283,-0.098806,-0.114969,-0.076796,0.025256,0.073559,0.112267,0.131073,0.130653,1.360954,1.360628,1.361530,1.360430,1.361532,1.359990,1.360770,1.361445,1.360641,1.360579,1.361231,1.361316,1.360622,1.361149
296.000000,35.189072,0.966852,-0.333786,-0.535289,-0.713682,-0.862683,-0.850064,-0.749961,-0.631824,-0.476525,-0.061532,-0.101082,-0.117015,-0.078639,0.023803,0.071674,0.110418,0.129394,0.128709,1.360734,1.360452,1.361267,1.360152,1.361224,1.359800,1.360548,1.361232,1.360359,1.360371,1.361023,1.361017,1.360424,1.360952
297.000000,35.188896,0.968984,-0.333949,-0.535424,-0.714382,-0.863284,-0.850645,-0.750311,-0.632346,-0.475510,-0.061171,-0.100775,-0.116804,-0.078071,0.024219,0.072127,0.110379,0.129594,0.129019,1.362144,1.361708,1.362643,1.361602,1.362550,1.361194,1.362073,1.362542,1.361896,1.361812,1.362273,1.362450,1.361679,1.362355
298.000000,35.188835,0.972384,-0.334767,-0.536311,-0.715505,-0.864522,-0.851800,-0.751126,-0.632217,-0.471402,-0.059645,-0.097976,-0.114341,-0.076029,0.026110,0.074664,0.113373,0.132003,0.131772,1.366200,1.365882,1.366689,1.365750,1.366643,1.365237,1.366183,1.366520,1.366045,1.365886,1.366329,1.366530,1.365811,1.366392
299.000000,35.187679,0.972492,-0.335913,-0.537829,-0.716888,-0.866254,-0.853425,-0.752908,-0.633854,-0.471859,-0.060371,-0.098705,-0.114903,-0.076985,0.025695,0.074139,0.113186,0.131824,0.131337,1.367151,1.366949,1.367680,1.366846,1.367562,1.366284,1.367056,1.367514,1.367020,1.366887,1.367371,1.367606,1.366794,1.367359
300.000000,35.188610,0.971720,-0.335709,-0.537632,-0.717019,-0.866152,-0.853238,-0.752811,-0.634147,-0.472318,-0.060349,-0.099880,-0.115912,-0.077726,0.025098,0.073164,0.111867,0.130845,0.130174,1.364156,1.364049,1.364844,1.364115,1.364652,1.363467,1.364345,1.364820,1.364284,1.364077,1.364613,1.364926,1.364172,1.364556
301.000000,35.186867,0.970027,-0.334614,-0.536012,-0.715050,-0.863640,-0.850862,-0.750361,-0.631961,-0.471336,-0.060069,-0.098588,-0.114717,-0.076760,0.025705,0.073804,0.112380,0.131040,0.130589,1.361295,1.361351,1.362080,1.361452,1.361950,1.360809,1.361696,1.362332,1.361432,1.361402,1.361842,1.362158,1.361536,1.361832
302.000000,35.185768,0.968752,-0.333358,-0.534659,-0.713438,-0.862013,-0.849279,-0.748846,-0.630689,-0.473032,-0.060802,-0.098523,-0.114674,-0.076709,0.025642,0.073768,0.112226,0.130903,0.130522,1.360556,1.360580,1.361290,1.360620,1.361180,1.359943,1.360952,1.361610,1.360535,1.360522,1.360963,1.361246,1.360523,1.360958
303.000000,35.186691,0.967369,-0.331592,-0.532877,-0.711598,-0.860067,-0.847545,-0.747338,-0.629222,-0.476505,-0.060347,-0.099073,-0.115199,-0.076892,0.025349,0.073422,0.111940,0.130843,0.130445,1.358386,1.358500,1.359165,1.358553,1.359019,1.357801,1.358743,1.359376,1.358451,1.358312,1.358761,1.359014,1.358309,1.358829
304.000000,35.185715,0.966216,-0.331947,-0.533146,-0.711430,-0.859756,-0.847199,-0.747063,-0.629192,-0.476316,-0.061013,-0.099107,-0.115379,-0.077091,0.025044,0.072915,0.111299,0.130311,0.129819,1.357197,1.357344,1.358025,1.357409,1.357923,1.356641,1.357590,1.358240,1.357349,1.357252,1.357703,1.357771,1.357430,1.357679
305.000000,35.185379,0.966515,-0.332325,-0.533477,-0.711747,-0.860209,-0.847476,-0.747138,-0.629381,-0.473155,-0.060411,-0.098874,-0.115162,-0.076966,0.025180,0.073105,0.111662,0.130528,0.130048,1.358107,1.358039,1.358853,1.358146,1.358740,1.357342,1.358260,1.359031,1.358095,1.358070,1.358471,1.358468,1.358185,1.358295
306.000000,35.184319,0.966157,-0.333228,-0.533971,-0.712091,-0.860697,-0.847741,-0.747256,-0.629579,-0.475460,-0.059781,-0.098454,-0.114866,-0.076578,0.025276,0.073220,0.111738,0.130646,0.130185,1.358127,1.357780,1.358622,1.357931,1.358608,1.357140,1.357989,1.358786,1.357973,1.357920,1.358333,1.358278,1.357916,1.358036
307.000000,35.183762,0.966472,-0.335245,-0.535961,-0.713625,-0.862644,-0.849427,-0.748879,-0.631219,-0.477208,-0.061002,-0.098589,-0.115354,-0.077018,0.024829,0.072412,0.110930,0.129976,0.129440,1.360002,1.359453,1.360332,1.359698,1.360466,1.358975,1.359815,1.360519,1.359877,1.359820,1.360083,1.360183,1.359631,1.359809
308.000000,35.182255,0.967348,-0.334716,-0.535638,-0.713555,-0.862581,-0.849471,-0.748966,-0.631177,-0.472737,-0.060547,-0.098488,-0.115244,-0.076935,0.025159,0.072785,0.111371,0.130331,0.129878,1.360636,1.360120,1.361022,1.360244,1.361122,1.359673,1.360351,1.361140,1.360498,1.360463,1.360664,1.360963,1.360267,1.360529
309.000000,35.181847,0.967671,-0.333818,-0.534775,-0.713159,-0.861812,-0.848945,-0.748456,-0.630629,-0.473846,-0.060135,-0.098640,-0.115250,-0.076727,0.025390,0.073132,0.111377,0.130362,0.130039,1.360272,1.359823,1.360624,1.359866,1.360651,1.359256,1.359827,1.360769,1.360019,1.360025,1.360323,1.360524,1.359883,1.360208
310.000000,35.179836,0.968210,-0.333122,-0.534119,-0.712734,-0.861425,-0.848685,-0.748053,-0.629902,-0.477318,-0.059508,-0.098375,-0.114943,-0.076431,0.025680,0.073656,0.112385,0.130964,0.130755,1.361499,1.360986,1.361694,1.361086,1.361854,1.360431,1.361058,1.361918,1.361301,1.361226,1.361422,1.361717,1.360810,1.361377
311.000000,35.179047,0.967336,-0.332701,-0.533456,-0.712148,-0.860604,-0.847971,-0.747541,-0.629465,-0.472262,-0.059413,-0.098634,-0.115086,-0.076668,0.025491,0.073447,0.112418,0.130917,0.130664,1.359969,1.359423,1.360082,1.359532,1.360326,1.358873,1.359545,1.360256,1.359683,1.359572,1.359707,1.360187,1.359052,1.359757
312.000000,35.177662,0.965636,-0.332933,-0.533688,-0.712031,-0.860460,-0.847926,-0.748061,-0.630328,-0.470569,-0.060560,-0.100131,-0.116517,-0.078020,0.024279,0.071939,0.110684,0.129406,0.128850,1.359163,1.358853,1.359355,1.358878,1.359664,1.358126,1.358889,1.359568,1.358894,1.358894,1.359177,1.359511,1.358600,1.359183
313.000000,35.178001,0.967698,-0.332473,-0.533688,-0.712325,-0.861015,-0.848521,-0.748486,-0.630378,-0.473315,-0.060433,-0.099631,-0.115973,-0.077492,0.024830,0.072690,0.111773,0.130417,0.129837,1.361770,1.361486,1.362045,1.361555,1.362459,1.360826,1.361657,1.362319,1.361577,1.361664,1.361978,1.362270,1.361320,1.361875
314.000000,35.176208,0.968316,-0.332373,-0.533907,-0.712899,-0.861678,-0.849188,-0.749023,-0.630765,-0.475278,-0.060258,-0.100240,-0.116613,-0.077801,0.024652,0.072494,0.111628,0.130361,0.129655,1.361386,1.360960,1.361567,1.361041,1.362043,1.360341,1.361165,1.361917,1.361020,1.361120,1.361443,1.361674,1.360753,1.361292
315.000000,35.176186,0.966652,-0.332377,-0.533619,-0.712298,-0.860921,-0.848467,-0.748387,-0.630483,-0.476160,-0.060363,-0.100534,-0.116957,-0.078027,0.024322,0.071913,0.110738,0.129539,0.128965,1.359021,1.358590,1.359223,1.358620,1.359551,1.357973,1.358742,1.359576,1.358660,1.358685,1.359055,1.359230,1.358447,1.359020
316.000000,35.174900,0.965004,-0.332662,-0.533108,-0.711066,-0.859061,-0.846519,-0.746322,-0.628737,-0.476630,-0.060566,-0.098789,-0.115345,-0.076850,0.024944,0.072491,0.110838,0.129588,0.129211,1.356549,1.356138,1.356856,1.356142,1.357059,1.355577,1.356290,1.357139,1.356256,1.356244,1.356677,1.356932,1.356086,1.356736
317.000000,35.174698,0.964270,-0.331708,-0.532088,-0.709949,-0.857901,-0.845316,-0.745455,-0.628028,-0.476534,-0.060719,-0.099195,-0.115690,-0.077164,0.024653,0.072147,0.110340,0.129272,0.128769,1.356585,1.355956,1.356791,1.356137,1.357108,1.355522,1.356099,1.357054,1.356194,1.356133,1.356461,1.356921,1.355848,1.356535
318.000000,35.174179,0.969152,-0.331986,-0.533044,-0.711918,-0.860795,-0.848255,-0.747814,-0.629531,-0.474037,-0.059366,-0.098444,-0.114873,-0.076480,0.025725,0.073941,0.112805,0.131281,0.131015,1.363217,1.362502,1.363229,1.362532,1.363587,1.361895,1.362583,1.363461,1.362724,1.362630,1.362844,1.363279,1.362367,1.362871
319.000000,35.171005,0.971822,-0.336045,-0.537698,-0.716964,-0.866343,-0.853477,-0.752659,-0.633956,-0.475291,-0.060517,-0.099307,-0.115838,-0.077631,0.024944,0.073052,0.112109,0.130664,0.130195,1.366086,1.365308,1.366059,1.365388,1.366345,1.364659,1.365588,1.366213,1.365634,1.365514,1.365708,1.366193,1.365361,1.365785
320.000000,35.170418,0.972480,-0.337006,-0.538572,-0.718085,-0.866970,-0.854081,-0.753050,-0.634307,-0.477809,-0.060362,-0.098983,-0.115627,-0.077241,0.025164,0.073169,0.111682,0.130578,0.130205,1.365887,1.365103,1.365965,1.365247,1.366321,1.364550,1.365473,1.366001,1.365416,1.365364,1.365555,1.366141,1.365135,1.365574
321.000000,35.169067,0.971950,-0.335105,-0.536047,-0.715495,-0.863880,-0.851154,-0.749851,-0.630906,-0.475050,-0.058408,-0.096750,-0.113449,-0.075344,0.026794,0.075220,0.113722,0.132379,0.132198,1.364583,1.364016,1.364654,1.363932,1.365027,1.363245,1.364019,1.364664,1.363981,1.363988,1.364171,1.364746,1.363633,1.364178
322.000000,35.168320,0.967880,-0.333324,-0.534129,-0.713016,-0.861419,-0.848871,-0.748242,-0.629861,-0.473502,-0.059830,-0.098571,-0.114989,-0.076968,0.025368,0.073507,0.112192,0.130811,0.130362,1.360543,1.359888,1.360539,1.359863,1.360887,1.359104,1.359868,1.360473,1.359891,1.359890,1.359973,1.360518,1.359581,1.360048
323.000000,35.167065,0.966122,-0.332900,-0.533416,-0.711747,-0.860168,-0.847559,-0.747375,-0.629267,-0.473717,-0.060227,-0.098754,-0.114879,-0.076953,0.025138,0.073116,0.111687,0.130212,0.129699,1.359352,1.358562,1.359400,1.358719,1.359759,1.357940,1.358737,1.359381,1.358841,1.358864,1.358912,1.359330,1.358624,1.358876
324.000000,35.164928,0.966262,-0.334247,-0.534572,-0.712523,-0.860817,-0.847961,-0.747965,-0.629912,-0.472455,-0.060424,-0.098206,-0.114407,-0.076712,0.025342,0.073103,0.111547,0.130210,0.129433,1.359633,1.358768,1.359661,1.358963,1.359843,1.358232,1.359030,1.359807,1.359136,1.359268,1.359287,1.359636,1.358918,1.359208
325.000000,35.164207,0.966667,-0.333651,-0.534463,-0.712498,-0.860985,-0.848283,-0.748204,-0.630301,-0.474423,-0.060343,-0.098870,-0.115019,-0.077226,0.025096,0.072956,0.111384,0.130053,0.129367,1.359429,1.358649,1.359513,1.358757,1.359471,1.358143,1.358808,1.359587,1.358900,1.359117,1.359133,1.359487,1.358738,1.359030
326.000000,35.163017,0.968030,-0.333623,-0.535072,-0.713232,-0.862293,-0.849675,-0.749341,-0.631235,-0.477642,-0.060000,-0.099637,-0.115622,-0.077671,0.024882,0.072887,0.111436,0.130024,0.129477,1.361510,1.360905,1.361672,1.360887,1.361688,1.360361,1.360951,1.361651,1.361103,1.361255,1.361322,1.361684,1.360845,1.361119
327.000000,35.162502,0.970254,-0.334780,-0.536568,-0.715259,-0.864626,-0.852106,-0.751372,-0.632686,-0.479373,-0.060804,-0.100080,-0.116092,-0.078120,0.024781,0.072950,0.111925,0.130492,0.129889,1.364709,1.364301,1.364846,1.364151,1.365032,1.363664,1.364233,1.364925,1.364340,1.364413,1.364555,1.364959,1.364031,1.364334
328.000000,35.161770,0.970486,-0.334861,-0.536325,-0.715397,-0.864267,-0.851813,-0.750795,-0.632123,-0.480881,-0.061168,-0.100008,-0.115999,-0.077868,0.024748,0.072839,0.111659,0.130413,0.129922,1.362435,1.362144,1.362478,1.361934,1.362730,1.361377,1.361964,1.362776,1.362047,1.362085,1.362340,1.362867,1.361906,1.362185
329.000000,35.160828,0.969620,-0.335570,-0.536629,-0.715358,-0.864011,-0.851356,-0.750516,-0.631946,-0.476721,-0.061097,-0.099390,-0.115532,-0.077342,0.024893,0.072619,0.111229,0.130010,0.129560,1.361067,1.360729,1.361144,1.360615,1.361433,1.359981,1.360703,1.361489,1.360760,1.360848,1.361038,1.361709,1.360737,1.360950
330.000000,35.159061,0.970488,-0.335403,-0.536743,-0.715477,-0.864325,-0.851791,-0.751138,-0.632453,-0.475957,-0.061324,-0.099340,-0.115572,-0.077208,0.025207,0.072981,0.111424,0.130153,0.129818,1.363834,1.363484,1.364074,1.363397,1.364264,1.362813,1.363598,1.364326,1.363660,1.363720,1.363811,1.364489,1.363562,1.363828
331.000000,35.157722,0.972839,-0.334797,-0.536770,-0.716097,-0.865230,-0.852795,-0.751854,-0.632790,-0.478194,-0.060911,-0.099307,-0.115552,-0.077058,0.025584,0.073894,0.112484,0.131257,0.130997,1.367151,1.366744,1.367321,1.366620,1.367422,1.366057,1.366881,1.367601,1.367019,1.366989,1.367104,1.367564,1.366860,1.367068
332.000000,35.157475,0.972591,-0.335318,-0.537385,-0.716892,-0.866212,-0.853674,-0.752925,-0.633764,-0.476934,-0.061057,-0.099949,-0.116297,-0.077689,0.025021,0.073320,0.112139,0.130902,0.130570,1.367470,1.367061,1.367547,1.366924,1.367739,1.366332,1.367193,1.367906,1.367331,1.367210,1.367445,1.367798,1.367030,1.367305
333.000000,35.155102,0.971260,-0.334402,-0.535973,-0.715565,-0.864650,-0.852119,-0.751579,-0.632703,-0.475018,-0.060710,-0.099870,-0.116317,-0.077367,0.025051,0.073221,0.111642,0.130394,0.130140,1.365394,1.364958,1.365478,1.364775,1.365611,1.364127,1.365075,1.365827,1.365138,1.365035,1.365299,1.365652,1.364759,1.365146
334.000000,35.154991,0.971425,-0.333546,-0.534712,-0.714216,-0.863295,-0.850732,-0.749796,-0.630810,-0.473448,-0.058942,-0.097980,-0.114491,-0.075866,0.026285,0.074814,0.113544,0.131908,0.131700,1.365588,1.365007,1.365523,1.364966,1.365613,1.364275,1.365158,1.365998,1.365208,1.365236,1.365320,1.365722,1.364884,1.365239
335.000000,35.154224,0.971365,-0.334763,-0.536415,-0.715510,-0.865005,-0.852404,-0.751662,-0.632820,-0.476617,-0.060063,-0.099392,-0.115801,-0.077227,0.025311,0.073521,0.112339,0.130849,0.130444,1.367383,1.366603,1.367101,1.366755,1.367234,1.366005,1.366631,1.367696,1.366755,1.366974,1.366947,1.367446,1.366476,1.367048
336.000000,35.154011,0.974490,-0.336278,-0.539012,-0.718558,-0.868810,-0.856135,-0.755368,-0.636270,-0.479560,-0.061830,-0.101226,-0.117658,-0.078649,0.024459,0.072577,0.111247,0.130099,0.129735,1.371667,1.370800,1.371364,1.370975,1.371477,1.370245,1.370810,1.371947,1.371006,1.371258,1.371214,1.371699,1.370715,1.371326
337.000000,35.151787,0.978532,-0.336900,-0.540063,-0.720376,-0.870837,-0.858174,-0.756839,-0.636841,-0.478509,-0.060799,-0.099564,-0.116153,-0.077399,0.025846,0.074586,0.113570,0.132206,0.131974,1.374667,1.373986,1.374511,1.374085,1.374734,1.373410,1.374129,1.375050,1.374266,1.374373,1.374444,1.374682,1.373978,1.374415
338.000000,35.152466,0.977325,-0.337605,-0.540254,-0.720396,-0.870157,-0.857430,-0.755985,-0.636150,-0.476699,-0.060636,-0.098256,-0.115067,-0.076621,0.026359,0.075021,0.113862,0.132524,0.132065,1.371230,1.370605,1.371185,1.370749,1.371476,1.370136,1.370855,1.371763,1.370924,1.370975,1.371214,1.371290,1.370736,1.371104
339.000000,35.150211,0.973332,-0.337358,-0.539470,-0.718954,-0.868363,-0.855483,-0.754646,-0.635440,-0.475087,-0.061875,-0.099313,-0.116057,-0.077446,0.025260,0.073467,0.112014,0.130865,0.130228,1.367412,1.366745,1.367289,1.366828,1.367524,1.366288,1.366859,1.367944,1.366975,1.367098,1.367327,1.367437,1.366862,1.367252
340.000000,35.149475,0.972881,-0.336266,-0.537946,-0.717226,-0.866504,-0.853649,-0.752823,-0.633553,-0.475865,-0.060302,-0.098370,-0.115064,-0.076454,0.025822,0.074215,0.112823,0.131489,0.130989,1.367398,1.366744,1.367249,1.366694,1.367364,1.366145,1.366671,1.367829,1.366869,1.367082,1.367173,1.367350,1.366699,1.367160
341.000000,35.149315,0.972675,-0.336012,-0.537506,-0.716579,-0.865673,-0.852829,-0.752044,-0.632953,-0.475390,-0.060039,-0.098089,-0.114720,-0.076280,0.025891,0.074266,0.112720,0.131424,0.130853,1.366324,1.365732,1.366227,1.365518,1.366365,1.364954,1.365661,1.366697,1.365792,1.365899,1.366094,1.366277,1.365569,1.366030
342.000000,35.148308,0.971558,-0.335926,-0.537648,-0.716553,-0.865807,-0.852908,-0.752421,-0.633609,-0.475682,-0.061781,-0.099459,-0.115865,-0.077469,0.024964,0.073183,0.111342,0.130259,0.129618,1.365749,1.365281,1.365828,1.364947,1.365956,1.364419,1.365165,1.366178,1.365234,1.365268,1.365506,1.365726,1.365087,1.365522
343.000000,35.146362,0.972306,-0.335416,-0.537259,-0.716518,-0.865646,-0.852949,-0.752241,-0.633545,-0.478171,-0.061680,-0.099613,-0.115986,-0.077386,0.025060,0.073453,0.111224,0.130281,0.129927,1.366560,1.366065,1.366674,1.365777,1.366809,1.365348,1.365983,1.367072,1.366155,1.366160,1.366266,1.366570,1.365957,1.366440
344.000000,35.146076,0.974667,-0.334826,-0.536964,-0.716562,-0.865880,-0.853284,-0.752146,-0.633061,-0.477323,-0.059466,-0.098370,-0.114623,-0.076251,0.026167,0.075217,0.113426,0.132168,0.132161,1.369569,1.369190,1.369710,1.368967,1.369900,1.368459,1.369133,1.370293,1.369262,1.369288,1.369472,1.369773,1.369087,1.369588
345.000000,35.145153,0.974242,-0.335168,-0.537266,-0.716921,-0.866167,-0.853459,-0.752406,-0.633384,-0.472788,-0.059548,-0.098245,-0.114430,-0.076278,0.026212,0.075212,0.113855,0.132522,0.132261,1.369079,1.368734,1.369256,1.368600,1.369421,1.367975,1.368587,1.369871,1.368663,1.368818,1.369013,1.369382,1.368570,1.369006
346.000000,35.145126,0.971560,-0.334308,-0.536039,-0.715629,-0.864776,-0.852184,-0.751584,-0.633169,-0.475217,-0.060695,-0.100149,-0.116232,-0.077798,0.024852,0.073227,0.111763,0.130895,0.130329,1.365722,1.365323,1.365831,1.365222,1.365988,1.364530,1.365060,1.366406,1.365115,1.365452,1.365403,1.365949,1.365066,1.365443
347.000000,35.143272,0.970819,-0.333272,-0.534445,-0.713896,-0.862692,-0.850344,-0.749601,-0.631284,-0.477826,-0.059398,-0.099212,-0.115423,-0.077039,0.025250,0.073724,0.112248,0.131164,0.130855,1.363561,1.363292,1.363727,1.363055,1.363906,1.362348,1.362974,1.364311,1.362949,1.363394,1.363311,1.363788,1.363104,1.363321
348.000000,35.143799,0.970334,-0.333467,-0.534175,-0.713477,-0.861809,-0.849599,-0.748676,-0.630402,-0.475176,-0.058936,-0.098094,-0.114562,-0.076432,0.025692,0.074170,0.112819,0.131498,0.131209,1.362374,1.362084,1.362612,1.361900,1.362761,1.361238,1.361919,1.363212,1.361890,1.362334,1.362360,1.362709,1.362063,1.362347
349.000000,35.141594,0.969119,-0.333810,-0.534561,-0.713664,-0.862285,-0.850009,-0.749389,-0.631087,-0.475058,-0.060216,-0.098752,-0.115443,-0.077224,0.025099,0.073418,0.112308,0.130907,0.130496,1.362410,1.362033,1.362641,1.361953,1.362729,1.361293,1.361870,1.363115,1.361882,1.362283,1.362462,1.362675,1.361990,1.362485
350.000000,35.142021,0.967539,-0.333569,-0.534352,-0.713151,-0.861521,-0.849093,-0.748735,-0.630659,-0.473934,-0.060854,-0.098693,-0.115620,-0.077152,0.024959,0.073048,0.111867,0.130521,0.130063,1.360223,1.359753,1.360424,1.359778,1.360381,1.359066,1.359637,1.360806,1.359704,1.359871,1.360284,1.360367,1.359765,1.360225
351.000000,35.140259,0.965337,-0.332518,-0.533155,-0.711755,-0.859831,-0.847439,-0.747369,-0.629611,-0.477628,-0.060749,-0.099515,-0.116342,-0.077654,0.024507,0.072184,0.110895,0.129706,0.129155,1.357946,1.357373,1.358098,1.357477,1.357956,1.356681,1.357329,1.358347,1.357326,1.357498,1.357931,1.357857,1.357382,1.357735
352.000000,35.139568,0.963824,-0.332122,-0.532164,-0.710567,-0.858569,-0.846128,-0.746321,-0.628553,-0.479259,-0.060613,-0.099516,-0.116117,-0.077532,0.024639,0.072111,0.110491,0.129238,0.128727,1.356273,1.355705,1.356403,1.355762,1.356212,1.354966,1.355662,1.356566,1.355627,1.355833,1.356190,1.356058,1.355564,1.355997
353.000000,35.139019,0.964242,-0.332077,-0.532058,-0.710091,-0.858044,-0.845404,-0.745636,-0.627754,-0.474934,-0.059718,-0.097956,-0.114591,-0.076260,0.025490,0.073092,0.111463,0.129918,0.129611,1.356474,1.356092,1.356696,1.356088,1.356477,1.355262,1.355891,1.356927,1.356000,1.356147,1.356381,1.356381,1.355747,1.356429
354.000000,35.137424,0.967541,-0.332935,-0.533768,-0.712126,-0.860515,-0.847938,-0.747879,-0.629598,-0.476502,-0.059392,-0.097820,-0.114530,-0.076140,0.025729,0.073573,0.112246,0.130703,0.130308,1.361509,1.361244,1.361762,1.361304,1.361630,1.360347,1.361042,1.362234,1.361294,1.361328,1.361597,1.361586,1.360923,1.361535
355.000000,35.136364,0.971554,-0.334532,-0.536366,-0.715262,-0.864561,-0.852161,-0.751648,-0.632899,-0.477640,-0.060648,-0.098873,-0.115606,-0.076991,0.025469,0.073592,0.112545,0.131120,0.130445,1.368006,1.367660,1.368261,1.367867,1.368263,1.366851,1.367647,1.368764,1.368017,1.367835,1.368114,1.368199,1.367387,1.368043
356.000000,35.135860,0.972801,-0.334820,-0.536557,-0.715926,-0.864994,-0.852814,-0.751848,-0.632997,-0.473864,-0.060194,-0.097993,-0.114876,-0.076235,0.026248,0.074447,0.113564,0.131937,0.131490,1.367786,1.367466,1.367933,1.367620,1.368005,1.366635,1.367430,1.368541,1.367728,1.367644,1.367883,1.368127,1.367215,1.367890
357.000000,35.134800,0.970540,-0.334892,-0.536122,-0.715438,-0.863951,-0.851711,-0.751098,-0.632416,-0.474492,-0.060644,-0.098149,-0.115114,-0.076316,0.025902,0.073701,0.112641,0.131122,0.130631,1.364775,1.364375,1.364762,1.364484,1.364884,1.363436,1.364317,1.365417,1.364274,1.364470,1.364895,1.365120,1.364201,1.364743
358.000000,35.134777,0.970922,-0.335730,-0.537429,-0.716406,-0.865564,-0.853175,-0.752761,-0.633921,-0.477071,-0.061250,-0.099124,-0.115990,-0.077129,0.025191,0.073021,0.112071,0.130669,0.129943,1.368262,1.367763,1.368387,1.367907,1.368416,1.366837,1.367858,1.368810,1.367787,1.367813,1.368417,1.368470,1.367702,1.368087
359.000000,35.134663,0.974584,-0.336326,-0.538310,-0.717697,-0.867032,-0.854531,-0.753526,-0.634293,-0.476113,-0.059348,-0.097828,-0.114608,-0.075877,0.026326,0.074578,0.113630,0.132074,0.131570,1.371727,1.371241,1.371959,1.371480,1.371988,1.370394,1.371342,1.372369,1.371546,1.371395,1.371878,1.371903,1.371305,1.371544
360.000000,35.132469,0.975280,-0.338442,-0.540348,-0.719965,-0.869289,-0.856501,-0.755562,-0.636229,-0.477342,-0.060345,-0.097975,-0.114836,-0.076164,0.026077,0.074140,0.113291,0.131764,0.131109,1.372175,1.371556,1.372222,1.371802,1.372347,1.370716,1.371593,1.372667,1.371875,1.371787,1.372122,1.372312,1.371660,1.372019
361.000000,35.131474,0.974473,-0.339128,-0.540809,-0.720398,-0.869286,-0.856470,-0.755472,-0.636077,-0.477932,-0.060476,-0.097681,-0.114663,-0.076034,0.026195,0.074051,0.113117,0.131694,0.130955,1.369404,1.368839,1.369453,1.368995,1.369595,1.368001,1.368944,1.369935,1.369144,1.369124,1.369519,1.369665,1.369087,1.369375
362.000000,35.130363,0.971960,-0.337567,-0.538769,-0.717869,-0.866049,-0.853353,-0.752382,-0.633247,-0.473668,-0.059984,-0.097088,-0.113828,-0.075382,0.026537,0.074160,0.113053,0.131601,0.130955,1.364198,1.363625,1.364229,1.363805,1.364564,1.362891,1.363851,1.364837,1.363980,1.363963,1.364417,1.364424,1.363893,1.364213
363.000000,35.128883,0.970010,-0.336708,-0.537705,-0.716477,-0.864619,-0.851916,-0.751145,-0.632384,-0.471680,-0.059725,-0.097286,-0.113867,-0.075523,0.026224,0.073833,0.112832,0.131248,0.130616,1.362596,1.361999,1.362590,1.362197,1.362964,1.361297,1.362164,1.363093,1.362252,1.362296,1.362558,1.362689,1.361931,1.362493
364.000000,35.129196,0.967543,-0.335719,-0.536690,-0.715093,-0.863176,-0.850585,-0.750306,-0.631904,-0.473605,-0.059903,-0.098215,-0.114907,-0.076306,0.025382,0.072946,0.111708,0.130082,0.129488,1.360752,1.360333,1.360868,1.360382,1.361142,1.359507,1.360352,1.361261,1.360407,1.360542,1.360777,1.360844,1.360203,1.360595
